temperature_celsius,wind_kph,precip_mm,humidity,cluster
32.1,12.6,0.0,48,1
28.4,14.4,0.0,63,1
23.6,10.4,0.0,66,1
23.6,15.1,0.0,81,2
23.3,10.8,0.0,81,0
21.4,7.6,0.0,75,0
21.0,4.3,0.0,87,0
23.0,8.6,0.0,84,0
22.3,11.2,0.0,83,0
22.7,5.0,0.0,79,0
24.9,4.0,0.0,76,0
25.5,10.8,0.0,70,1
21.0,6.1,0.0,94,0
26.1,10.1,0.0,67,1
23.1,3.6,0.0,85,0
22.9,4.3,0.0,86,0
22.6,7.2,0.0,80,0
26.6,9.0,0.0,67,1
21.6,12.2,0.0,87,0
25.7,8.6,0.0,74,1
23.8,10.4,0.0,72,1
22.3,11.9,0.0,83,0
25.1,11.9,0.0,72,1
23.2,12.2,0.0,85,0
22.3,16.6,0.0,83,2
26.6,10.1,0.0,70,1
27.6,15.5,0.0,62,1
27.8,10.4,0.1,61,1
22.5,13.3,0.0,85,2
21.7,5.4,0.0,79,0
25.5,11.9,0.0,71,1
22.5,6.8,0.0,80,0
27.0,13.3,0.0,63,1
24.2,7.6,0.0,76,0
27.0,3.6,0.0,89,0
24.4,8.3,0.0,75,0
23.1,11.2,0.0,81,0
22.8,9.7,0.0,82,0
27.0,8.3,0.0,61,1
22.0,3.6,0.0,88,0
22.5,14.0,0.0,81,2
24.5,14.4,0.0,79,2
26.0,12.2,0.4,71,1
24.0,5.4,0.0,72,0
22.4,5.0,0.0,78,0
22.7,4.7,0.0,81,0
23.4,10.8,0.0,81,0
23.9,9.4,0.0,84,0
19.7,6.5,0.0,87,0
27.3,9.0,0.0,64,1
15.8,10.8,0.0,69,3
24.7,4.3,0.0,76,0
16.4,6.5,0.0,70,3
17.6,6.8,0.0,80,0
28.9,10.8,0.0,60,1
24.9,4.3,0.0,69,1
14.6,4.3,0.0,69,3
10.4,3.6,0.0,69,3
5.1,5.4,0.0,32,3
11.8,3.6,0.0,66,3
15.3,9.7,0.0,75,3
14.7,3.6,0.0,67,3
18.4,10.1,0.0,74,0
28.0,9.4,0.0,61,1
14.2,7.2,0.0,63,3
24.8,4.3,0.0,69,1
24.8,4.7,0.0,72,0
13.0,6.5,0.0,49,3
12.4,4.3,0.0,76,3
24.3,5.0,0.0,87,0
25.4,7.9,0.0,82,0
26.6,11.5,0.0,69,1
26.5,16.6,0.0,56,1
27.2,11.5,0.0,72,1
27.0,3.6,0.1,89,0
26.9,15.5,0.0,64,1
26.2,14.8,0.0,72,2
24.2,8.6,0.0,74,0
25.4,10.4,0.0,69,1
25.7,11.2,0.0,75,1
26.8,11.9,0.1,72,1
25.5,8.3,0.0,79,0
25.3,7.9,0.0,82,0
23.5,5.0,0.0,79,0
26.7,17.6,0.0,72,2
25.1,5.4,0.0,84,0
25.4,6.8,0.0,82,0
26.4,13.0,0.0,70,1
26.5,12.2,0.0,71,1
27.0,11.2,0.0,74,1
26.3,13.7,0.0,70,1
24.7,4.7,0.0,85,0
26.8,7.6,0.0,76,1
26.6,3.6,0.1,75,0
28.0,5.0,0.0,72,1
27.7,9.4,0.0,73,1
25.0,3.6,1.6,79,0
27.2,6.8,0.0,72,1
25.3,6.1,0.0,69,1
26.6,5.0,0.0,73,1
26.7,4.3,0.0,72,1
26.4,15.5,0.1,68,2
25.6,6.8,0.0,76,0
27.2,3.6,0.1,67,1
28.4,6.8,0.0,65,1
28.0,4.0,0.0,69,1
26.6,3.6,0.0,68,1
25.5,5.8,0.0,71,1
25.0,3.6,0.0,100,0
25.1,5.8,0.0,73,0
24.3,7.2,0.0,80,0
26.4,5.8,0.0,70,1
27.2,7.2,0.0,68,1
24.4,4.0,0.0,73,0
29.4,6.5,0.0,66,1
28.3,4.3,0.0,69,1
29.3,5.4,0.0,61,1
28.5,5.4,0.0,66,1
27.0,5.8,0.0,66,1
27.7,5.8,0.0,67,1
24.6,4.0,0.0,72,0
23.5,7.9,0.0,80,0
30.0,3.6,0.0,94,0
28.9,4.3,0.0,68,1
29.1,4.7,0.0,69,1
28.8,3.6,0.0,67,1
28.3,8.6,0.0,66,1
22.6,7.6,0.0,81,0
28.6,9.4,0.0,69,1
28.6,3.6,0.0,71,1
29.2,5.4,0.0,70,1
29.3,5.0,0.0,66,1
27.8,6.5,0.0,70,1
28.9,9.0,0.0,67,1
29.3,4.0,0.0,69,1
28.1,8.6,0.0,66,1
28.7,4.3,0.0,71,1
24.6,5.0,0.0,75,0
28.8,4.7,0.0,71,1
28.1,6.5,0.0,63,1
28.6,7.2,0.0,69,1
28.7,7.2,0.0,69,1
28.7,7.9,0.0,69,1
27.3,7.6,0.0,68,1
28.7,7.9,0.0,70,1
29.0,3.6,0.0,70,1
24.6,4.3,0.0,84,0
28.6,11.5,0.0,51,1
26.4,7.6,0.0,66,1
25.4,8.6,0.0,71,1
27.5,8.3,0.0,62,1
26.3,6.8,0.0,69,1
28.1,10.1,0.0,54,1
27.6,7.2,0.0,56,1
28.4,4.0,0.0,50,1
29.4,11.2,0.0,46,1
28.2,10.1,0.0,54,1
28.3,8.3,0.0,56,1
25.3,3.6,0.0,78,0
24.1,5.8,0.0,72,0
25.8,9.4,0.3,84,0
27.9,31.7,0.0,83,2
25.0,3.6,0.0,71,1
25.6,5.0,1.6,81,0
4.7,6.5,0.0,86,3
26.4,3.6,0.0,83,0
27.0,4.0,0.1,100,0
27.1,8.3,0.0,79,0
25.0,4.3,0.4,94,0
24.9,3.6,0.0,93,0
23.9,4.0,8.8,97,4
25.4,3.6,0.0,90,0
26.6,3.6,0.0,77,0
20.9,6.5,0.0,84,0
20.3,3.6,0.0,97,0
25.3,3.6,0.0,90,0
26.0,6.1,0.0,86,0
25.7,4.0,0.0,91,0
25.4,4.3,0.0,92,0
26.8,14.4,1.1,82,2
26.6,16.6,1.3,83,2
24.6,6.1,0.0,89,0
21.3,3.6,1.1,99,0
21.3,3.6,6.2,99,4
21.0,3.6,0.7,98,0
25.2,7.6,0.0,87,0
19.9,3.6,1.7,98,0
16.5,3.6,0.8,98,0
30.0,3.6,0.0,89,0
20.4,3.6,2.6,98,0
20.5,3.6,3.8,97,0
23.9,4.3,1.9,95,0
21.3,4.3,0.9,96,0
18.4,3.6,3.9,100,0
23.8,3.6,0.6,94,0
27.8,4.7,1.7,97,0
18.8,3.6,1.1,99,0
25.3,6.8,0.0,91,0
24.4,4.0,9.0,97,4
23.0,9.0,1.1,78,0
21.2,4.0,0.0,88,0
25.5,5.8,0.0,73,1
22.1,4.3,0.0,86,0
23.6,4.0,0.0,86,0
23.8,4.7,0.0,82,0
23.0,3.6,0.0,79,0
26.3,7.2,0.0,78,0
21.7,5.0,0.0,83,0
27.4,9.4,0.0,64,1
26.1,5.0,0.0,71,1
23.7,6.1,0.0,72,0
25.5,8.6,1.1,68,1
26.6,3.6,0.0,70,1
25.2,5.8,0.0,76,0
24.0,5.8,0.0,79,0
25.4,3.6,0.0,73,0
21.0,5.4,0.0,84,0
19.7,4.3,0.0,89,0
21.4,5.8,0.0,87,0
0.2,3.6,0.0,84,3
23.4,6.1,0.0,85,0
23.0,4.7,0.0,85,0
16.7,5.0,0.0,91,0
17.7,6.8,0.0,88,0
9.0,7.9,0.0,73,3
8.4,4.3,0.0,77,3
22.3,4.3,0.0,83,0
24.7,5.0,0.0,88,0
23.4,3.6,0.2,94,0
26.1,13.3,0.9,87,2
25.0,4.0,2.7,94,0
25.5,11.2,3.8,89,0
26.0,6.1,0.3,84,0
22.4,9.4,2.0,90,0
25.0,6.1,0.1,89,0
24.2,4.0,0.0,96,0
25.0,4.0,0.0,94,0
25.0,15.1,0.1,89,2
25.0,6.1,0.0,89,0
27.9,27.4,0.9,79,2
29.2,6.5,0.0,71,1
29.7,6.1,0.0,66,1
29.7,3.6,0.0,62,1
23.2,5.0,0.6,89,0
28.1,5.4,0.0,73,1
28.8,7.2,0.0,70,1
29.1,5.4,0.0,70,1
29.3,3.6,0.0,65,1
28.0,5.0,0.0,65,1
26.5,8.6,0.0,82,0
24.9,4.7,0.0,73,0
25.8,4.3,0.0,70,1
28.0,3.6,0.0,94,0
25.6,5.4,0.0,68,1
26.1,5.4,0.0,66,1
26.8,6.8,0.0,63,1
26.1,9.4,0.0,67,1
25.5,3.6,0.0,71,1
25.9,3.6,0.0,71,1
26.3,9.4,0.0,63,1
25.9,7.6,0.0,67,1
24.5,4.7,0.0,74,0
26.3,10.1,0.0,66,1
28.0,7.6,0.0,43,1
25.9,5.8,0.0,67,1
21.4,6.8,0.0,84,0
20.6,7.9,0.0,89,0
26.1,6.1,0.0,65,1
18.5,4.7,0.0,95,0
21.3,16.2,0.1,90,2
21.4,11.2,0.0,93,0
26.3,7.2,0.2,65,1
23.0,9.0,0.0,78,0
21.3,11.5,0.0,90,0
22.9,6.1,0.0,73,0
26.2,5.4,0.0,64,1
22.2,15.8,1.7,89,2
26.0,6.1,0.2,84,0
23.7,14.8,0.8,79,2
19.1,9.0,0.0,95,0
20.3,6.8,0.0,93,0
25.3,10.1,0.8,72,1
22.0,6.1,2.6,94,0
21.4,8.6,0.3,85,0
20.2,7.6,0.0,95,0
23.4,16.2,1.0,83,2
22.6,11.2,0.0,76,0
22.4,11.5,1.4,85,0
22.6,7.2,0.0,78,0
27.5,10.4,0.0,59,1
25.2,7.2,0.0,67,1
20.4,7.2,0.0,97,0
24.1,3.6,0.4,86,0
25.0,13.3,0.0,72,2
23.7,6.8,0.0,76,0
24.5,8.3,0.0,74,0
23.1,6.8,0.0,75,0
24.0,12.2,0.0,71,1
20.1,5.4,0.1,94,0
21.0,10.1,0.6,92,0
21.1,6.8,0.0,93,0
24.2,6.5,0.0,71,1
22.4,13.7,0.0,85,2
25.3,5.8,0.0,85,0
27.0,9.0,0.0,79,0
23.2,11.5,0.0,85,0
25.4,11.9,0.0,73,1
23.3,5.4,0.2,83,0
24.7,13.3,0.0,69,1
22.6,11.5,0.0,80,0
27.0,6.8,0.0,89,0
25.7,3.6,0.0,79,0
26.9,3.6,0.0,76,0
26.4,4.7,0.0,75,0
20.7,3.6,0.0,83,0
25.6,3.6,0.0,75,0
27.1,4.0,0.0,68,1
28.0,3.6,0.0,72,1
25.4,3.6,0.0,76,0
27.0,3.6,0.2,89,0
27.7,4.0,0.0,71,1
28.2,9.0,0.0,75,1
27.8,4.7,0.0,70,1
26.1,4.0,0.0,71,1
28.3,6.8,0.0,70,1
25.5,4.3,0.0,73,0
22.5,4.3,0.0,74,0
24.6,3.6,0.0,76,0
27.7,19.4,0.0,53,2
26.7,25.6,0.0,69,2
26.3,15.1,0.0,58,1
30.1,11.9,0.0,39,1
27.4,23.8,0.0,56,2
26.0,16.6,0.0,73,2
30.0,9.0,0.0,39,1
26.9,20.5,0.0,64,2
29.0,20.2,0.0,49,1
29.2,28.1,0.0,53,2
24.0,12.6,0.0,74,2
27.3,14.0,0.0,61,1
25.9,15.8,0.0,68,2
28.0,9.0,0.0,70,1
25.5,16.2,0.0,69,2
25.5,12.2,0.0,70,1
22.2,10.8,0.0,80,0
24.9,19.8,0.0,68,2
29.0,13.0,0.0,55,1
22.7,12.6,0.0,79,2
23.4,11.2,0.0,77,0
24.9,9.4,0.0,70,1
25.0,3.6,0.7,83,0
26.6,7.2,0.6,75,0
25.0,3.6,1.7,83,0
26.4,5.8,0.4,78,0
27.6,3.6,0.4,74,1
27.6,6.1,0.0,66,1
26.5,10.1,0.1,82,0
25.0,3.6,0.2,83,0
25.0,15.1,0.0,89,2
22.6,4.3,2.0,89,0
25.9,3.6,0.0,78,0
25.0,3.6,0.9,83,0
23.9,4.0,0.0,79,0
26.7,12.2,0.0,71,1
25.5,5.4,0.0,68,1
23.8,5.0,2.1,86,0
25.6,3.6,0.0,80,0
26.6,3.6,0.0,75,0
27.7,4.3,0.0,70,1
26.8,3.6,0.0,76,0
26.6,6.5,0.0,72,1
27.1,4.7,0.0,73,1
26.6,5.8,0.0,73,1
27.9,3.6,0.0,64,1
27.2,6.5,0.0,68,1
25.3,3.6,0.0,82,0
25.6,3.6,0.0,81,0
26.5,3.6,0.0,79,0
28.6,3.6,0.0,59,1
28.2,5.8,0.0,63,1
27.7,6.1,0.0,68,1
27.9,7.6,0.0,79,0
28.4,5.0,0.0,65,1
25.2,3.6,0.0,86,0
28.1,8.6,0.0,62,1
28.2,8.3,0.0,61,1
28.1,7.2,0.0,65,1
27.1,3.6,0.0,72,1
27.8,9.0,0.0,56,1
28.0,7.9,0.0,68,1
27.6,3.6,0.0,68,1
28.9,8.3,0.0,65,1
27.3,6.5,0.0,70,1
26.9,11.9,0.0,69,1
27.8,11.2,0.0,65,1
23.6,11.5,0.0,84,0
28.2,9.7,0.0,61,1
27.3,9.7,0.0,70,1
27.1,5.0,0.0,74,1
27.7,9.7,0.0,66,1
27.3,11.2,0.0,65,1
27.5,4.3,0.0,72,1
24.9,8.3,0.0,77,0
28.5,6.8,0.0,66,1
27.9,7.9,0.0,66,1
24.9,6.5,0.0,79,0
24.5,6.1,0.0,85,0
27.4,10.1,0.0,65,1
28.8,8.6,0.0,58,1
26.8,17.6,0.0,82,2
26.0,13.0,1.5,84,2
26.9,14.8,0.0,81,2
26.0,13.0,1.8,84,2
24.8,14.8,0.1,85,2
27.5,9.7,0.0,66,1
27.6,9.0,0.0,69,1
25.9,12.2,0.4,71,1
28.8,12.6,0.0,61,1
25.2,11.9,0.0,72,1
28.4,10.4,0.0,66,1
24.5,6.1,2.6,74,0
25.9,7.9,0.3,77,0
25.1,15.1,0.0,73,2
27.7,6.8,0.0,58,1
25.9,10.8,0.0,72,1
27.7,15.1,0.0,62,1
27.3,10.1,0.0,66,1
21.7,12.2,0.0,87,0
26.9,13.3,0.0,65,1
24.3,6.8,0.0,70,1
24.2,7.2,0.4,83,0
24.5,6.5,0.0,75,0
23.4,6.1,0.0,79,0
24.5,7.6,0.0,72,1
25.9,8.6,0.0,71,1
23.6,5.8,0.0,79,0
24.7,8.6,0.0,74,0
24.1,6.8,0.0,77,0
24.3,5.0,0.1,81,0
24.8,3.6,0.0,76,0
24.7,8.3,0.0,76,0
24.6,6.1,0.0,75,0
23.0,11.2,0.0,89,0
25.0,4.0,0.0,69,1
24.0,3.6,1.1,91,0
28.2,7.9,0.0,78,1
25.4,4.0,3.4,92,0
19.8,3.6,3.6,97,0
28.8,4.0,0.0,67,1
25.7,4.0,0.5,79,0
22.8,10.8,0.0,86,0
19.0,6.1,0.0,82,0
24.2,13.3,0.0,77,2
24.0,6.8,0.0,74,0
22.5,6.8,0.0,74,0
22.8,3.6,0.0,76,0
24.1,3.6,0.0,73,0
23.4,7.9,0.0,74,0
23.4,6.5,0.0,80,0
24.4,4.3,0.0,78,0
27.0,11.9,0.0,66,1
22.0,6.1,0.0,88,0
27.4,10.1,0.0,64,1
27.1,3.6,0.0,77,0
23.8,6.1,0.0,85,0
24.0,6.1,0.0,74,0
23.5,12.6,0.0,74,2
24.7,3.6,0.0,65,1
23.9,10.1,0.0,78,0
23.7,11.2,0.0,73,1
25.7,11.5,0.0,73,1
23.9,10.4,0.0,79,0
24.6,12.6,0.0,69,1
26.3,10.4,0.0,68,1
27.2,15.1,0.0,64,1
27.8,10.4,0.0,63,1
23.3,10.1,0.0,80,0
22.9,6.1,0.0,76,0
24.8,3.6,0.0,66,1
24.2,6.5,0.0,77,0
27.6,16.6,0.0,58,1
25.0,7.2,0.0,74,0
27.0,6.1,0.0,89,0
25.6,9.7,0.0,73,1
23.5,7.6,0.0,74,0
27.6,8.3,0.0,56,1
24.0,3.6,0.0,81,0
23.7,10.4,0.0,69,1
24.7,14.0,0.0,73,2
26.4,10.4,0.0,69,1
23.7,3.6,0.0,67,1
24.6,4.3,0.0,76,0
24.4,4.7,0.0,81,0
23.4,10.1,0.0,87,0
19.9,6.8,0.0,84,0
29.0,10.4,0.0,61,1
16.3,8.6,0.0,75,3
27.2,4.3,0.0,68,1
16.8,6.1,0.0,73,3
17.9,6.8,0.0,82,0
29.0,10.4,0.0,58,1
25.4,4.3,0.0,70,1
15.3,3.6,0.0,69,3
10.6,5.0,0.0,69,3
7.1,5.8,0.0,34,3
12.7,3.6,0.0,65,3
15.4,9.0,0.0,76,3
14.7,3.6,0.0,65,3
19.3,8.6,0.0,75,0
28.6,9.7,0.0,58,1
14.6,7.2,0.0,67,3
25.4,4.7,0.0,71,1
25.3,5.8,0.0,75,0
12.0,7.2,0.0,46,3
13.1,4.0,0.0,79,3
24.9,5.4,0.0,88,0
24.9,10.4,0.0,82,0
26.7,12.2,0.0,69,1
27.7,16.6,0.0,53,1
27.6,9.7,0.0,71,1
26.9,18.0,0.0,64,2
26.4,11.9,0.0,68,1
24.1,10.8,0.0,77,0
25.1,11.9,0.0,71,1
26.6,12.6,0.0,73,1
27.0,14.8,0.0,74,2
25.6,8.6,0.0,80,0
24.9,10.8,0.0,82,0
23.2,5.8,0.0,86,0
26.5,14.0,0.0,73,2
25.3,7.2,0.0,85,0
25.5,8.3,0.0,83,0
26.1,14.0,0.0,69,1
25.6,10.1,0.0,80,0
27.0,22.0,0.0,79,2
26.3,15.5,0.0,67,2
25.1,4.7,0.0,87,0
27.1,6.5,0.1,81,0
27.0,5.8,0.6,80,0
27.8,6.1,0.0,77,1
28.3,10.4,0.0,72,1
24.5,4.3,0.0,82,0
26.9,6.8,0.1,81,0
26.3,4.0,0.0,66,1
27.1,3.6,0.0,75,0
27.2,3.6,0.0,76,0
27.5,4.3,1.4,63,1
25.6,4.0,2.0,85,0
28.9,4.0,0.0,59,1
29.6,6.8,0.0,62,1
28.4,3.6,0.0,70,1
25.7,5.4,0.0,70,1
26.1,7.9,0.0,70,1
24.8,6.8,0.0,75,0
28.0,3.6,0.0,89,0
26.4,7.6,0.0,70,1
28.4,7.9,0.0,64,1
24.3,4.7,0.0,71,1
28.9,6.1,0.0,66,1
29.1,3.6,0.0,65,1
29.3,5.8,0.0,63,1
29.3,5.0,0.0,64,1
27.7,5.8,0.0,66,1
29.4,5.0,0.0,63,1
25.0,4.3,0.0,69,1
26.0,8.3,0.0,70,1
26.1,7.6,0.0,70,1
31.0,4.0,0.0,94,0
29.5,8.6,0.0,65,1
29.2,7.6,0.0,69,1
28.7,7.2,0.0,71,1
23.4,6.8,0.0,73,0
28.8,9.7,0.0,66,1
28.8,6.5,0.0,70,1
29.5,5.8,0.0,66,1
29.1,7.9,0.0,66,1
28.5,4.0,0.0,69,1
28.8,6.8,0.0,67,1
28.7,4.7,0.0,70,1
28.2,10.1,0.0,67,1
28.8,5.8,0.0,68,1
26.0,5.0,0.0,69,1
28.9,6.5,0.0,68,1
28.8,8.3,0.0,68,1
27.7,8.6,0.0,66,1
28.6,9.4,0.0,68,1
28.6,10.1,0.0,68,1
27.9,8.3,0.0,66,1
29.2,8.3,0.0,68,1
29.0,6.8,0.0,79,1
24.9,3.6,0.0,84,0
30.0,13.0,0.0,47,1
27.1,3.6,0.0,68,1
26.1,7.2,0.0,72,1
28.3,6.8,0.0,61,1
27.1,5.4,0.0,69,1
29.0,9.4,0.0,49,1
28.7,6.1,0.0,52,1
30.0,11.5,0.0,40,1
31.1,17.6,0.0,43,1
28.9,7.9,0.0,54,1
25.7,3.6,0.0,77,0
24.9,4.7,0.0,68,1
26.7,13.3,0.4,83,2
27.6,40.0,3.9,82,2
26.1,3.6,0.0,70,1
25.8,5.0,0.5,80,0
5.9,5.0,0.1,87,3
27.8,3.6,0.0,75,1
27.0,6.1,0.0,100,0
27.9,9.0,0.0,78,1
24.8,4.0,8.5,98,4
24.4,3.6,4.0,97,0
24.7,3.6,0.0,99,0
25.2,3.6,1.6,93,0
26.8,4.3,0.0,77,0
21.7,4.7,0.0,83,0
20.8,3.6,0.2,98,0
25.6,5.0,0.0,89,0
26.6,6.1,0.0,85,0
25.6,3.6,2.0,93,0
25.2,3.6,0.0,93,0
26.7,10.1,0.4,84,0
26.1,15.5,0.0,85,2
25.0,5.4,0.0,90,0
22.9,3.6,0.0,99,0
21.7,3.6,6.1,100,4
20.4,3.6,3.5,100,0
26.3,10.8,0.2,86,0
19.9,3.6,4.1,99,0
16.5,3.6,4.6,100,0
20.5,3.6,3.1,99,0
20.3,3.6,1.3,98,0
24.0,3.6,4.0,97,0
21.4,4.3,1.0,98,0
17.9,3.6,1.2,100,0
24.1,3.6,0.8,96,0
27.9,4.7,0.1,98,0
18.5,3.6,0.2,99,0
25.3,5.0,0.5,96,0
24.2,3.6,12.0,99,4
20.0,11.2,6.4,94,4
22.6,3.6,0.1,83,0
27.7,5.0,0.0,68,1
24.3,4.3,0.0,79,0
24.8,3.6,0.2,86,0
25.2,5.4,0.0,76,0
25.9,4.3,0.0,71,1
27.1,3.6,0.0,74,1
23.3,4.3,0.0,77,0
27.3,8.3,0.0,63,1
27.0,3.6,0.0,69,1
24.8,5.0,0.0,67,1
27.9,3.6,0.1,58,1
27.1,3.6,0.0,69,1
27.9,3.6,0.0,66,1
26.8,4.0,0.0,71,1
26.7,3.6,0.0,69,1
21.6,5.4,0.0,83,0
20.2,3.6,0.0,88,0
22.3,4.7,0.0,88,0
1.2,3.6,0.0,73,3
23.6,3.6,0.0,86,0
23.5,3.6,0.0,86,0
17.8,4.0,0.0,94,0
18.5,5.4,0.0,88,0
9.8,6.1,0.0,80,3
9.1,4.7,0.0,80,3
25.2,5.4,0.0,74,0
25.1,5.0,0.0,90,0
23.2,3.6,0.0,96,0
26.2,9.7,0.4,85,0
25.0,3.6,1.3,94,0
25.5,10.8,0.7,89,0
25.0,6.1,0.6,100,0
22.7,7.6,0.0,91,0
24.0,6.8,0.2,94,0
24.1,3.6,0.0,96,0
25.0,3.6,0.0,94,0
25.0,3.6,0.1,89,0
24.0,6.8,0.0,94,0
28.0,23.4,0.9,78,2
28.4,10.8,0.0,77,1
29.2,9.0,0.0,75,1
30.3,5.0,0.0,64,1
23.3,5.4,0.2,88,0
27.6,3.6,0.0,74,1
28.6,8.6,0.0,77,1
28.4,8.6,0.0,77,1
28.9,7.2,0.0,65,1
28.9,5.4,0.0,64,1
27.4,5.0,0.0,80,0
24.5,6.1,0.0,75,0
26.0,4.7,0.0,74,0
28.0,6.8,0.0,94,0
25.7,5.8,0.0,73,1
26.5,4.3,0.0,70,1
27.4,6.1,0.0,64,1
26.3,9.0,0.0,69,1
25.6,3.6,0.0,76,0
26.1,5.0,0.0,74,1
27.1,6.5,0.0,53,1
26.0,8.3,0.0,71,1
25.0,5.8,0.0,74,0
26.6,9.4,0.0,68,1
28.9,4.0,0.0,40,1
26.2,6.8,0.0,71,1
21.9,9.7,0.3,88,0
21.3,9.7,0.5,91,0
26.2,5.8,0.0,62,1
20.1,5.8,2.6,95,0
22.1,18.0,0.0,87,2
21.7,11.5,0.0,94,0
27.9,4.7,0.0,59,1
20.0,11.2,0.6,94,0
21.9,14.4,1.7,92,2
23.3,5.0,0.0,75,0
25.7,3.6,0.0,65,1
23.1,15.8,2.5,85,2
25.0,6.1,0.9,100,0
26.0,13.7,0.0,69,1
20.4,11.2,0.2,93,0
20.3,5.0,0.0,97,0
26.8,4.7,0.0,65,1
20.0,11.2,5.7,94,4
22.1,5.4,5.1,82,0
21.1,10.8,2.4,95,0
23.9,15.5,0.0,82,2
24.0,5.8,0.0,75,0
24.8,11.2,0.1,69,1
23.1,7.9,0.0,72,0
27.4,9.4,0.0,53,1
24.7,6.5,0.0,64,1
21.3,9.7,0.0,95,0
24.7,4.7,0.0,82,0
27.5,10.1,0.0,63,1
25.4,5.8,0.0,74,0
24.3,5.4,0.0,75,0
25.0,9.7,0.0,72,1
22.3,6.8,4.6,84,0
22.2,12.2,1.6,88,0
23.4,8.3,0.0,79,0
26.1,4.0,0.0,67,1
23.0,17.3,0.0,86,2
25.8,7.9,0.2,87,0
26.0,6.8,0.0,94,0
24.3,9.0,0.0,72,1
26.1,9.0,0.0,64,1
25.1,5.0,0.0,77,0
23.7,7.2,0.0,64,1
23.4,10.1,0.0,70,1
29.0,6.8,0.0,84,0
25.8,4.3,0.0,83,0
26.8,4.3,0.1,74,1
21.5,3.6,0.0,82,0
26.2,3.6,0.0,75,0
27.0,6.1,0.1,89,0
28.3,3.6,0.0,67,1
28.5,7.2,0.0,77,1
26.0,3.6,0.0,76,0
27.4,3.6,0.4,77,0
28.2,13.7,0.0,80,2
27.3,4.3,1.0,79,0
27.8,5.0,0.0,66,1
28.7,9.0,0.0,75,1
27.0,5.0,0.0,68,1
22.7,3.6,0.6,87,0
25.4,3.6,0.0,78,0
28.8,16.9,0.0,50,1
26.3,25.2,0.0,68,2
27.5,16.6,0.0,54,1
30.7,13.7,0.0,39,1
28.3,18.7,0.0,52,1
25.9,17.6,0.0,68,2
30.1,10.1,0.0,36,1
28.0,14.8,0.0,54,1
30.6,21.6,0.0,44,1
30.1,24.8,0.0,43,2
24.8,11.5,0.0,68,1
27.5,13.3,0.0,59,1
26.2,12.6,0.0,65,1
29.0,11.2,0.0,62,1
26.0,11.2,0.0,65,1
27.0,11.5,0.0,61,1
23.5,7.9,0.0,68,1
25.7,16.2,0.0,64,2
29.0,11.5,0.0,52,1
24.1,10.8,0.0,70,1
24.1,7.9,0.0,72,1
26.1,6.8,0.0,65,1
25.0,9.0,0.4,94,0
26.0,6.1,2.5,89,0
25.0,9.0,1.7,94,0
25.0,3.6,0.0,85,0
28.8,4.3,0.5,71,1
27.1,9.7,0.0,72,1
26.1,7.2,0.6,85,0
25.0,9.0,19.4,94,4
25.0,3.6,0.7,89,0
22.3,4.3,3.3,94,0
26.0,6.1,1.0,89,0
25.0,9.0,24.8,94,4
26.0,6.1,0.0,89,0
26.5,10.1,2.2,77,0
23.7,3.6,1.4,85,0
23.5,4.3,5.2,93,4
25.7,6.1,0.0,82,0
26.7,7.2,0.0,76,0
28.0,6.8,0.0,70,1
27.1,6.5,0.0,73,1
27.2,5.8,0.0,74,1
27.2,5.4,0.0,72,1
28.3,7.2,0.0,65,1
27.6,6.8,0.0,69,1
25.4,6.5,0.0,82,0
25.7,5.4,0.0,83,0
26.7,5.8,0.0,79,0
28.7,6.5,0.0,55,1
28.6,8.6,0.0,64,1
28.3,9.4,0.0,68,1
28.0,9.4,0.0,83,0
26.9,6.1,0.0,77,0
28.5,9.4,0.0,67,1
25.5,3.6,0.0,84,0
28.2,10.4,0.0,61,1
28.3,10.1,0.0,60,1
27.9,5.0,0.0,64,1
27.5,4.3,0.0,70,1
28.8,6.1,0.0,53,1
28.5,6.1,0.0,66,1
27.7,3.6,0.0,66,1
28.7,9.7,0.0,66,1
27.0,5.0,0.2,73,1
27.4,11.5,0.0,66,1
28.3,10.8,0.0,62,1
25.3,12.2,0.0,76,2
29.0,9.7,0.0,58,1
27.7,10.4,0.0,67,1
27.4,3.6,0.0,69,1
28.0,10.1,0.0,64,1
28.2,12.6,0.0,63,1
27.9,6.5,0.0,69,1
25.6,6.8,0.0,77,0
28.4,6.1,0.0,67,1
28.3,4.7,0.0,64,1
25.3,6.8,0.0,79,0
24.9,4.7,0.0,85,0
27.8,10.8,0.0,64,1
28.7,9.7,0.0,56,1
26.1,16.9,0.0,84,2
25.0,9.0,4.3,94,0
27.0,11.2,0.1,89,0
26.9,10.1,0.5,82,0
27.0,11.2,0.0,89,0
24.6,13.0,0.1,86,2
28.6,10.1,0.0,63,1
27.7,10.1,0.0,67,1
26.3,10.4,0.0,69,1
29.3,11.2,0.0,60,1
25.6,11.2,0.0,74,1
28.4,8.3,0.0,66,1
22.6,4.7,0.4,88,0
24.9,5.0,0.8,84,0
25.0,3.6,0.0,89,0
26.1,9.4,0.0,68,1
28.3,6.5,0.0,52,1
26.6,9.0,0.0,68,1
27.7,13.7,0.0,63,1
27.2,9.4,0.0,65,1
23.6,12.6,0.0,74,2
26.8,10.8,0.0,65,1
24.7,5.0,0.0,73,0
25.1,6.5,0.0,82,0
